"2014-05-11",0.77315226036328,"2014-04-22"
"2014-05-12",0.772479103643292,"2014-04-22"
"2014-05-13",0.771325122483158,"2014-04-22"
"2014-05-14",0.771272625943107,"2014-04-22"
"2014-05-15",0.771687671666071,"2014-04-22"
"2014-05-16",0.772102617300486,"2014-04-22"
"2014-05-17",0.773031489995717,"2014-04-22"
"2014-05-18",0.773338741823272,"2014-04-22"
"2014-05-19",0.772556928399692,"2014-04-22"
"2014-05-20",0.77194727215425,"2014-04-22"
"2014-05-21",0.771508569668941,"2014-04-22"
"2014-05-22",0.771187352150364,"2014-04-22"
"2014-05-23",0.771868243324767,"2014-04-22"
"2014-05-24",0.772808451647007,"2014-04-22"
"2014-05-25",0.773006852422288,"2014-04-22"
"2014-05-26",0.77295263620973,"2014-04-22"
"2014-05-27",0.77250161218073,"2014-04-22"
"2014-05-28",0.771543260382148,"2014-04-22"
"2014-05-29",0.771249373234875,"2014-04-22"
"2014-05-30",0.771710002976864,"2014-04-22"
"2014-05-31",0.772190539900672,"2014-04-22"
"2014-06-01",0.772842301330098,"2014-04-22"
"2014-06-02",0.773220205970198,"2014-04-22"
"2014-06-03",0.772656804370624,"2014-04-22"
"2014-06-04",0.771926384603931,"2014-04-22"
"2014-06-05",0.77155685648605,"2014-04-22"
"2014-06-06",0.771371726551941,"2014-04-22"
"2014-06-07",0.771813210191155,"2014-04-22"
"2014-06-08",0.772685283350279,"2014-04-22"
"2014-06-09",0.773017472337268,"2014-04-22"
"2014-06-10",0.772856449391471,"2014-04-22"
"2014-06-11",0.77245628555097,"2014-04-22"
"2014-06-12",0.7717128798069,"2014-04-22"
"2014-06-13",0.771311811814974,"2014-04-22"
"2014-06-14",0.771684467263145,"2014-04-22"
"2014-06-15",0.772238802834286,"2014-04-22"
"2014-06-16",0.772748249789906,"2014-04-22"
"2014-06-17",0.773075397036323,"2014-04-22"
"2014-06-18",0.772704322630388,"2014-04-22"
"2014-06-19",0.771974363881882,"2014-04-22"
"2014-06-20",0.77157599074138,"2014-04-22"
"2014-06-21",0.7714970773637,"2014-04-22"
"2014-06-22",0.771828185385422,"2014-04-22"
"2014-06-23",0.772561734286083,"2014-04-22"
"2014-06-24",0.77298109572355,"2014-04-22"
"2014-06-25",0.772820914791574,"2014-04-22"
"2014-06-26",0.772407278708159,"2014-04-22"
"2014-06-27",0.771818736990893,"2014-04-22"
"2014-06-28",0.771415260216388,"2014-04-22"
"2014-06-29",0.771666447169247,"2014-04-22"
"2014-06-30",0.772239555784465,"2014-04-22"
"2014-07-01",0.772702313754393,"2014-04-22"
"2014-07-02",0.7729516688063,"2014-04-22"
"2014-07-03",0.772700746914404,"2014-04-22"
"2014-07-04",0.772046400533565,"2014-04-22"
"2014-07-05",0.771606724196435,"2014-04-22"
"2014-07-06",0.771570998134289,"2014-04-22"
"2014-07-07",0.771868395204967,"2014-04-22"
"2014-07-08",0.77246935770935,"2014-04-22"
"2014-07-09",0.772909740464171,"2014-04-22"
"2014-07-10",0.772804146396876,"2014-04-22"
"2014-07-11",0.772380663740567,"2014-04-22"
"2014-07-12",0.77187850317555,"2014-04-22"
"2014-07-13",0.771521352480652,"2014-04-22"
"2014-07-14",0.77167464646034,"2014-04-22"
"2014-07-15",0.772211828693034,"2014-04-22"
"2014-07-16",0.772668243423385,"2014-04-22"
"2014-07-17",0.772861619299637,"2014-04-22"
"2014-07-18",0.772668205331053,"2014-04-22"
"2014-07-19",0.772111659496672,"2014-04-22"
